"TIME","GEO","UNIT","CRIM","Value","Flag and Footnotes"
"2008","Scotland","Number","Drug trafficking","10,315",""
"2008","Northern Ireland (UK)","Number","Total","110,094",""
"2008","Northern Ireland (UK)","Number","Homicide","26",""
"2008","Northern Ireland (UK)","Number","Violent crime","33,039",""
"2008","Northern Ireland (UK)","Number","Robbery","1,283",""
"2008","Northern Ireland (UK)","Number","Domestic burglary","7,350",""
"2008","Northern Ireland (UK)","Number","Motor vehicle theft","2,956",""
"2008","Northern Ireland (UK)","Number","Drug trafficking","607",""
"2008","Iceland","Number","Total","14,578",""
"2008","Iceland","Number","Homicide","0",""
"2008","Iceland","Number","Violent crime",":",""
"2008","Iceland","Number","Robbery","43",""
"2008","Iceland","Number","Domestic burglary","2,731",""
"2008","Iceland","Number","Motor vehicle theft",":",""
"2008","Iceland","Number","Drug trafficking","104",""
"2008","Liechtenstein","Number","Total","1,112",""
"2008","Liechtenstein","Number","Homicide","1",""
"2008","Liechtenstein","Number","Violent crime","93",""
"2008","Liechtenstein","Number","Robbery","1",""
"2008","Liechtenstein","Number","Domestic burglary","93",""
"2008","Liechtenstein","Number","Motor vehicle theft","16",""
"2008","Liechtenstein","Number","Drug trafficking","210",""
"2008","Norway","Number","Total","264,199",""
"2008","Norway","Number","Homicide","34",""
"2008","Norway","Number","Violent crime","23,848",""
"2008","Norway","Number","Robbery","1,598",""
"2008","Norway","Number","Domestic burglary","8,125",""
"2008","Norway","Number","Motor vehicle theft","11,901",""
"2008","Norway","Number","Drug trafficking","17,547",""
"2008","Switzerland","Number","Total","323,235",""
"2008","Switzerland","Number","Homicide","54",""
"2008","Switzerland","Number","Violent crime","12,560",""
"2008","Switzerland","Number","Robbery","4,220",""
"2008","Switzerland","Number","Domestic burglary","55,688",""
"2008","Switzerland","Number","Motor vehicle theft",":",""
"2008","Switzerland","Number","Drug trafficking","7,317",""
"2008","Montenegro","Number","Total","8,277",""
"2008","Montenegro","Number","Homicide","23",""
"2008","Montenegro","Number","Violent crime","300",""
"2008","Montenegro","Number","Robbery","84",""
"2008","Montenegro","Number","Domestic burglary",":",""
"2008","Montenegro","Number","Motor vehicle theft","85",""
"2008","Montenegro","Number","Drug trafficking","460",""
"2008","Former Yugoslav Republic of Macedonia, the","Number","Total","28,327",""
"2008","Former Yugoslav Republic of Macedonia, the","Number","Homicide","36",""
"2008","Former Yugoslav Republic of Macedonia, the","Number","Violent crime","905",""
"2008","Former Yugoslav Republic of Macedonia, the","Number","Robbery","458",""
"2008","Former Yugoslav Republic of Macedonia, the","Number","Domestic burglary","1,346",""
"2008","Former Yugoslav Republic of Macedonia, the","Number","Motor vehicle theft","581",""
"2008","Former Yugoslav Republic of Macedonia, the","Number","Drug trafficking","415",""
"2008","Serbia","Number","Total","106,031",""
"2008","Serbia","Number","Homicide","145",""
"2008","Serbia","Number","Violent crime","29,582",""
"2008","Serbia","Number","Robbery","24,717",""
"2008","Serbia","Number","Domestic burglary","6,353",""
"2008","Serbia","Number","Motor vehicle theft","3,773",""
"2008","Serbia","Number","Drug trafficking","6,049",""
"2008","Turkey","Number","Total","1,012,291",""
"2008","Turkey","Number","Homicide","2,773",""
"2008","Turkey","Number","Violent crime","167,122",""
"2008","Turkey","Number","Robbery","8,876",""
"2008","Turkey","Number","Domestic burglary","69,792",""
"2008","Turkey","Number","Motor vehicle theft","18,182",""
"2008","Turkey","Number","Drug trafficking","27,050",""
"2008","Albania","Number","Total","58,063",""
"2008","Albania","Number","Homicide","139",""
"2008","Albania","Number","Violent crime","241",""
"2008","Albania","Number","Robbery","50",""
"2008","Albania","Number","Domestic burglary","30",""
"2008","Albania","Number","Motor vehicle theft","28",""
"2008","Albania","Number","Drug trafficking","274",""
"2008","Bosnia and Herzegovina","Number","Total",":",""
"2008","Bosnia and Herzegovina","Number","Homicide","68",""
"2008","Bosnia and Herzegovina","Number","Violent crime","1,510",""
"2008","Bosnia and Herzegovina","Number","Robbery","1,363",""
"2008","Bosnia and Herzegovina","Number","Domestic burglary",":",""
"2008","Bosnia and Herzegovina","Number","Motor vehicle theft",":",""
"2008","Bosnia and Herzegovina","Number","Drug trafficking","1,519",""
"2008","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Total","36,196",""
"2008","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Homicide","77",""
"2008","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Violent crime","17,186",""
"2008","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Robbery","452",""
"2008","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Domestic burglary","3,959",""
"2008","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Motor vehicle theft","464",""
"2008","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Drug trafficking","314",""
"2008","Russia","Number","Total",":",""
"2008","Russia","Number","Homicide",":",""
"2008","Russia","Number","Violent crime",":",""
"2008","Russia","Number","Robbery",":",""
"2008","Russia","Number","Domestic burglary",":",""
"2008","Russia","Number","Motor vehicle theft",":",""
"2008","Russia","Number","Drug trafficking",":",""
"2008","South Africa","Number","Total","2,098,299",""
"2008","South Africa","Number","Homicide","18,148",""
"2008","South Africa","Number","Violent crime","684,199",""
"2008","South Africa","Number","Robbery","180,624",""
"2008","South Africa","Number","Domestic burglary","246,616",""
"2008","South Africa","Number","Motor vehicle theft","75,968",""
"2008","South Africa","Number","Drug trafficking","117,172",""
"2008","Canada","Number","Total","2,194,705",""
"2008","Canada","Number","Homicide","611",""
"2008","Canada","Number","Violent crime","441,782",""
"2008","Canada","Number","Robbery","32,281",""
"2008","Canada","Number","Domestic burglary","209,755",""
"2008","Canada","Number","Motor vehicle theft","125,271",""
"2008","Canada","Number","Drug trafficking",":",""
"2008","United States","Number","Total","11,167,778",""
"2008","United States","Number","Homicide","16,442",""
"2008","United States","Number","Violent crime","1,392,629",""
"2008","United States","Number","Robbery","443,574",""
"2008","United States","Number","Domestic burglary","2,228,474",""
"2008","United States","Number","Motor vehicle theft","958,629",""
"2008","United States","Number","Drug trafficking","26,425",""
"2008","Japan","Number","Total","1,818,023",""
"2008","Japan","Number","Homicide","1,297",""
"2008","Japan","Number","Violent crime",":",""
"2008","Japan","Number","Robbery","4,278",""
"2008","Japan","Number","Domestic burglary",":",""
"2008","Japan","Number","Motor vehicle theft",":",""
"2008","Japan","Number","Drug trafficking",":",""
"2008","Australia","Number","Total",":",""
"2008","Australia","Number","Homicide","293",""
"2008","Australia","Number","Violent crime",":",""
"2008","Australia","Number","Robbery","16,513",""
"2008","Australia","Number","Domestic burglary",":",""
"2008","Australia","Number","Motor vehicle theft",":",""
"2008","Australia","Number","Drug trafficking",":",""
"2008","New Zealand","Number","Total","431,383",""
"2008","New Zealand","Number","Homicide","52",""
"2008","New Zealand","Number","Violent crime","63,642",""
"2008","New Zealand","Number","Robbery","2,493",""
"2008","New Zealand","Number","Domestic burglary","40,962",""
"2008","New Zealand","Number","Motor vehicle theft","19,922",""
"2008","New Zealand","Number","Drug trafficking",":",""
"2009","Belgium","Number","Total","1,046,442",""
"2009","Belgium","Number","Homicide","186",""
"2009","Belgium","Number","Violent crime","121,902",""
"2009","Belgium","Number","Robbery","23,560",""
"2009","Belgium","Number","Domestic burglary","69,430",""
"2009","Belgium","Number","Motor vehicle theft","21,879",""
"2009","Belgium","Number","Drug trafficking","13,389",""
"2009","Bulgaria","Number","Total","138,105",""
"2009","Bulgaria","Number","Homicide","150",""
"2009","Bulgaria","Number","Violent crime","9,229",""
"2009","Bulgaria","Number","Robbery","3,596",""
"2009","Bulgaria","Number","Domestic burglary","23,682",""
"2009","Bulgaria","Number","Motor vehicle theft","388",""
"2009","Bulgaria","Number","Drug trafficking","3,662",""
"2009","Czech Republic","Number","Total","332,829",""
"2009","Czech Republic","Number","Homicide","112",""
"2009","Czech Republic","Number","Violent crime","17,367",""
"2009","Czech Republic","Number","Robbery","4,515",""
"2009","Czech Republic","Number","Domestic burglary","9,616",""
"2009","Czech Republic","Number","Motor vehicle theft","14,770",""
"2009","Czech Republic","Number","Drug trafficking","3,046",""
"2009","Denmark","Number","Total","491,792",""
"2009","Denmark","Number","Homicide","79",""
"2009","Denmark","Number","Violent crime","26,320",""
"2009","Denmark","Number","Robbery","12,738",""
"2009","Denmark","Number","Domestic burglary","48,670",""
"2009","Denmark","Number","Motor vehicle theft","25,236",""
"2009","Denmark","Number","Drug trafficking","2,849",""
"2009","Germany (until 1990 former territory of the FRG)","Number","Total","6,054,330",""
"2009","Germany (until 1990 former territory of the FRG)","Number","Homicide","706",""
"2009","Germany (until 1990 former territory of the FRG)","Number","Violent crime","208,446",""
"2009","Germany (until 1990 former territory of the FRG)","Number","Robbery","49,317",""
"2009","Germany (until 1990 former territory of the FRG)","Number","Domestic burglary","113,800",""
"2009","Germany (until 1990 former territory of the FRG)","Number","Motor vehicle theft","87,693",""
"2009","Germany (until 1990 former territory of the FRG)","Number","Drug trafficking","50,965",""
"2009","Estonia","Number","Total","48,359",""
"2009","Estonia","Number","Homicide","70",""
"2009","Estonia","Number","Violent crime","7,406",""
"2009","Estonia","Number","Robbery","726",""
"2009","Estonia","Number","Domestic burglary","3,027",""
"2009","Estonia","Number","Motor vehicle theft","934",""
"2009","Estonia","Number","Drug trafficking","1,042",""
"2009","Ireland","Number","Total",":",""
"2009","Ireland","Number","Homicide","60",""
"2009","Ireland","Number","Violent crime","10,792",""
"2009","Ireland","Number","Robbery","3,173",""
"2009","Ireland","Number","Domestic burglary","26,911",""
"2009","Ireland","Number","Motor vehicle theft","13,129",""
"2009","Ireland","Number","Drug trafficking","4,348",""
"2009","Greece","Number","Total","386,893",""
"2009","Greece","Number","Homicide","144",""
"2009","Greece","Number","Violent crime","12,242",""
"2009","Greece","Number","Robbery","4,715",""
"2009","Greece","Number","Domestic burglary","63,928",""
"2009","Greece","Number","Motor vehicle theft","26,711",""
"2009","Greece","Number","Drug trafficking","12,335",""
"2009","Spain","Number","Total","2,339,203",""
"2009","Spain","Number","Homicide","412",""
"2009","Spain","Number","Violent crime","113,060",""
"2009","Spain","Number","Robbery","90,407",""
"2009","Spain","Number","Domestic burglary","97,834",""
"2009","Spain","Number","Motor vehicle theft","78,224",""
"2009","Spain","Number","Drug trafficking","14,006",""
"2009","France","Number","Total","3,521,256",""
"2009","France","Number","Homicide","682",""
"2009","France","Number","Violent crime","341,942",""
"2009","France","Number","Robbery","112,765",""
"2009","France","Number","Domestic burglary","179,408",""
"2009","France","Number","Motor vehicle theft","207,947",""
"2009","France","Number","Drug trafficking","6,007",""
"2009","France (metropolitan)","Number","Total","3,521,256",""
"2009","France (metropolitan)","Number","Homicide","699",""
"2009","France (metropolitan)","Number","Violent crime","341,942",""
"2009","France (metropolitan)","Number","Robbery","112,765",""
"2009","France (metropolitan)","Number","Domestic burglary","179,408",""
"2009","France (metropolitan)","Number","Motor vehicle theft","207,947",""
"2009","France (metropolitan)","Number","Drug trafficking","6,007",""
"2009","Croatia","Number","Total","73,497",""
"2009","Croatia","Number","Homicide","56",""
"2009","Croatia","Number","Violent crime","12,220",""
"2009","Croatia","Number","Robbery","1,411",""
"2009","Croatia","Number","Domestic burglary","2,777",""
"2009","Croatia","Number","Motor vehicle theft","1,828",""
"2009","Croatia","Number","Drug trafficking","7,063",""
"2009","Italy","Number","Total","2,629,831",""
"2009","Italy","Number","Homicide","626",""
"2009","Italy","Number","Violent crime","131,610",""
"2009","Italy","Number","Robbery","50,732",""
"2009","Italy","Number","Domestic burglary","152,804",""
"2009","Italy","Number","Motor vehicle theft","213,407",""
"2009","Italy","Number","Drug trafficking","34,101",""
"2009","Cyprus","Number","Total","7,104",""
"2009","Cyprus","Number","Homicide","16",""
"2009","Cyprus","Number","Violent crime","452",""
"2009","Cyprus","Number","Robbery","111",""
"2009","Cyprus","Number","Domestic burglary","2,443",""
"2009","Cyprus","Number","Motor vehicle theft","2,170",""
"2009","Cyprus","Number","Drug trafficking","705",""
"2009","Latvia","Number","Total","56,748",""
"2009","Latvia","Number","Homicide","109",""
"2009","Latvia","Number","Violent crime","1,866",""
"2009","Latvia","Number","Robbery","1,516",""
"2009","Latvia","Number","Domestic burglary","4,133",""
"2009","Latvia","Number","Motor vehicle theft","1,825",""
"2009","Latvia","Number","Drug trafficking","2,307",""
"2009","Lithuania","Number","Total","76,291",""
"2009","Lithuania","Number","Homicide","252",""
"2009","Lithuania","Number","Violent crime","4,204",""
"2009","Lithuania","Number","Robbery","3,363",""
"2009","Lithuania","Number","Domestic burglary","5,799",""
"2009","Lithuania","Number","Motor vehicle theft","1,967",""
"2009","Lithuania","Number","Drug trafficking","876",""
"2009","Luxembourg","Number","Total","32,378",""
"2009","Luxembourg","Number","Homicide","5",""
"2009","Luxembourg","Number","Violent crime","3,264",""
"2009","Luxembourg","Number","Robbery","365",""
"2009","Luxembourg","Number","Domestic burglary","1,843",""
"2009","Luxembourg","Number","Motor vehicle theft","365",""
"2009","Luxembourg","Number","Drug trafficking","2,232",""
"2009","Hungary","Number","Total","394,034",""
"2009","Hungary","Number","Homicide","139",""
"2009","Hungary","Number","Violent crime","32,046",""
"2009","Hungary","Number","Robbery","3,158",""
"2009","Hungary","Number","Domestic burglary","16,200",""
"2009","Hungary","Number","Motor vehicle theft","9,676",""
"2009","Hungary","Number","Drug trafficking","715",""
"2009","Malta","Number","Total","11,953",""
"2009","Malta","Number","Homicide","4",""
"2009","Malta","Number","Violent crime","376",""
"2009","Malta","Number","Robbery","202",""
"2009","Malta","Number","Domestic burglary","667",""
"2009","Malta","Number","Motor vehicle theft","401",""
"2009","Malta","Number","Drug trafficking","187",""
"2009","Netherlands","Number","Total","1,243,285",""
"2009","Netherlands","Number","Homicide","154",""
"2009","Netherlands","Number","Violent crime","117,730",""
"2009","Netherlands","Number","Robbery","11,370",""
"2009","Netherlands","Number","Domestic burglary","93,300",""
"2009","Netherlands","Number","Motor vehicle theft","17,310",""
"2009","Netherlands","Number","Drug trafficking","18,715",""
"2009","Austria","Number","Total","591,597",""
"2009","Austria","Number","Homicide","43",""
"2009","Austria","Number","Violent crime","47,602",""
"2009","Austria","Number","Robbery","4,577",""
"2009","Austria","Number","Domestic burglary","21,248",""
"2009","Austria","Number","Motor vehicle theft","9,289",""
"2009","Austria","Number","Drug trafficking","2,099",""
"2009","Poland","Number","Total","1,129,577",""
"2009","Poland","Number","Homicide","493",""
"2009","Poland","Number","Violent crime","51,128",""
"2009","Poland","Number","Robbery","20,583",""
"2009","Poland","Number","Domestic burglary","32,977",""
"2009","Poland","Number","Motor vehicle theft","17,271",""
"2009","Poland","Number","Drug trafficking","3,975",""
"2009","Portugal","Number","Total","426,040",""
"2009","Portugal","Number","Homicide","130",""
"2009","Portugal","Number","Violent crime","24,421",""
"2009","Portugal","Number","Robbery","20,460",""
"2009","Portugal","Number","Domestic burglary","26,027",""
"2009","Portugal","Number","Motor vehicle theft","22,523",""
"2009","Portugal","Number","Drug trafficking","4,260",""
"2009","Romania","Number","Total","299,889",""
"2009","Romania","Number","Homicide","397",""
"2009","Romania","Number","Violent crime","5,539",""
"2009","Romania","Number","Robbery","2,541",""
"2009","Romania","Number","Domestic burglary","11,574",""
"2009","Romania","Number","Motor vehicle theft","2,967",""
"2009","Romania","Number","Drug trafficking","3,228",""
"2009","Slovenia","Number","Total","87,465",""
"2009","Slovenia","Number","Homicide","13",""
"2009","Slovenia","Number","Violent crime","2,804",""
"2009","Slovenia","Number","Robbery","481",""
"2009","Slovenia","Number","Domestic burglary","2,231",""
"2009","Slovenia","Number","Motor vehicle theft","586",""
"2009","Slovenia","Number","Drug trafficking","2,096",""
"2009","Slovakia","Number","Total","104,905",""
"2009","Slovakia","Number","Homicide","84",""
"2009","Slovakia","Number","Violent crime","8,963",""
"2009","Slovakia","Number","Robbery","1,358",""
"2009","Slovakia","Number","Domestic burglary","2,330",""
"2009","Slovakia","Number","Motor vehicle theft","3,779",""
"2009","Slovakia","Number","Drug trafficking","613",""
"2009","Finland","Number","Total","441,416",""
"2009","Finland","Number","Homicide","116",""
"2009","Finland","Number","Violent crime","39,598",""
"2009","Finland","Number","Robbery","1,640",""
"2009","Finland","Number","Domestic burglary","6,497",""
"2009","Finland","Number","Motor vehicle theft","12,188",""
"2009","Finland","Number","Drug trafficking","7,267",""
"2009","Sweden","Number","Total","1,405,626",""
"2009","Sweden","Number","Homicide","93",""
"2009","Sweden","Number","Violent crime","111,703",""
"2009","Sweden","Number","Robbery","9,570",""
"2009","Sweden","Number","Domestic burglary","20,463",""
"2009","Sweden","Number","Motor vehicle theft","40,359",""
"2009","Sweden","Number","Drug trafficking","8,192",""
"2009","England and Wales","Number","Total","4,338,372",""
"2009","England and Wales","Number","Homicide","618",""
"2009","England and Wales","Number","Violent crime","1,000,845",""
"2009","England and Wales","Number","Robbery","75,105",""
"2009","England and Wales","Number","Domestic burglary","268,606",""
"2009","England and Wales","Number","Motor vehicle theft","117,684",""
"2009","England and Wales","Number","Drug trafficking","33,223",""
"2009","Scotland","Number","Total","338,028",""
"2009","Scotland","Number","Homicide","85",""
"2009","Scotland","Number","Violent crime","21,632",""
"2009","Scotland","Number","Robbery","2,496",""
"2009","Scotland","Number","Domestic burglary","16,727",""
"2009","Scotland","Number","Motor vehicle theft","9,304",""
"2009","Scotland","Number","Drug trafficking","9,901",""
"2009","Northern Ireland (UK)","Number","Total","109,139",""
"2009","Northern Ireland (UK)","Number","Homicide","22",""
"2009","Northern Ireland (UK)","Number","Violent crime","33,380",""
"2009","Northern Ireland (UK)","Number","Robbery","1,276",""
"2009","Northern Ireland (UK)","Number","Domestic burglary","7,269",""
"2009","Northern Ireland (UK)","Number","Motor vehicle theft","2,976",""
"2009","Northern Ireland (UK)","Number","Drug trafficking","668",""
"2009","Iceland","Number","Total","15,966",""
"2009","Iceland","Number","Homicide","1",""
"2009","Iceland","Number","Violent crime",":",""
"2009","Iceland","Number","Robbery","60",""
"2009","Iceland","Number","Domestic burglary","3,524",""
"2009","Iceland","Number","Motor vehicle theft",":",""
"2009","Iceland","Number","Drug trafficking","101",""
"2009","Liechtenstein","Number","Total","1,216",""
"2009","Liechtenstein","Number","Homicide","1",""
"2009","Liechtenstein","Number","Violent crime","95",""
"2009","Liechtenstein","Number","Robbery","2",""
"2009","Liechtenstein","Number","Domestic burglary","168",""
"2009","Liechtenstein","Number","Motor vehicle theft","7",""
"2009","Liechtenstein","Number","Drug trafficking","357",""
"2009","Norway","Number","Total","277,121",""
"2009","Norway","Number","Homicide","29",""
"2009","Norway","Number","Violent crime","24,261",""
"2009","Norway","Number","Robbery","1,776",""
"2009","Norway","Number","Domestic burglary","9,035",""
"2009","Norway","Number","Motor vehicle theft","12,014",""
"2009","Norway","Number","Drug trafficking","18,616",""
"2009","Switzerland","Number","Total","676,309",""
"2009","Switzerland","Number","Homicide","51",""
"2009","Switzerland","Number","Violent crime","15,360",""
"2009","Switzerland","Number","Robbery","3,530",""
"2009","Switzerland","Number","Domestic burglary","25,393",""
"2009","Switzerland","Number","Motor vehicle theft","9,115",""
"2009","Switzerland","Number","Drug trafficking","18,346",""
"2009","Montenegro","Number","Total","8,101",""
"2009","Montenegro","Number","Homicide","24",""
"2009","Montenegro","Number","Violent crime","362",""
"2009","Montenegro","Number","Robbery","142",""
"2009","Montenegro","Number","Domestic burglary",":",""
"2009","Montenegro","Number","Motor vehicle theft","121",""
"2009","Montenegro","Number","Drug trafficking","398",""
"2009","Former Yugoslav Republic of Macedonia, the","Number","Total",":",""
"2009","Former Yugoslav Republic of Macedonia, the","Number","Homicide",":",""
"2009","Former Yugoslav Republic of Macedonia, the","Number","Violent crime",":",""
"2009","Former Yugoslav Republic of Macedonia, the","Number","Robbery",":",""
"2009","Former Yugoslav Republic of Macedonia, the","Number","Domestic burglary",":",""
"2009","Former Yugoslav Republic of Macedonia, the","Number","Motor vehicle theft",":",""
"2009","Former Yugoslav Republic of Macedonia, the","Number","Drug trafficking",":",""
"2009","Serbia","Number","Total","102,369",""
"2009","Serbia","Number","Homicide","161",""
"2009","Serbia","Number","Violent crime","32,061",""
"2009","Serbia","Number","Robbery","27,285",""
"2009","Serbia","Number","Domestic burglary","6,121",""
"2009","Serbia","Number","Motor vehicle theft","3,618",""
"2009","Serbia","Number","Drug trafficking","5,500",""
"2009","Turkey","Number","Total","1,288,085",""
"2009","Turkey","Number","Homicide","2,690",""
"2009","Turkey","Number","Violent crime","206,724",""
"2009","Turkey","Number","Robbery","8,693",""
"2009","Turkey","Number","Domestic burglary","80,973",""
"2009","Turkey","Number","Motor vehicle theft","16,556",""
"2009","Turkey","Number","Drug trafficking","53,990",""
"2009","Albania","Number","Total",":",""
"2009","Albania","Number","Homicide",":",""
"2009","Albania","Number","Violent crime",":",""
"2009","Albania","Number","Robbery",":",""
"2009","Albania","Number","Domestic burglary",":",""
"2009","Albania","Number","Motor vehicle theft",":",""
"2009","Albania","Number","Drug trafficking",":",""
"2009","Bosnia and Herzegovina","Number","Total",":",""
"2009","Bosnia and Herzegovina","Number","Homicide","67",""
"2009","Bosnia and Herzegovina","Number","Violent crime","1,841",""
"2009","Bosnia and Herzegovina","Number","Robbery","1,727",""
"2009","Bosnia and Herzegovina","Number","Domestic burglary",":",""
"2009","Bosnia and Herzegovina","Number","Motor vehicle theft",":",""
"2009","Bosnia and Herzegovina","Number","Drug trafficking","1,584",""
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Total","33,131",""
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Homicide","56",""
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Violent crime","16,199",""
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Robbery","174",""
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Domestic burglary","3,581",""
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Motor vehicle theft","393",""
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Drug trafficking","364",""
"2009","Russia","Number","Total",":",""
"2009","Russia","Number","Homicide",":",""
"2009","Russia","Number","Violent crime",":",""
"2009","Russia","Number","Robbery",":",""
"2009","Russia","Number","Domestic burglary",":",""
"2009","Russia","Number","Motor vehicle theft",":",""
"2009","Russia","Number","Drug trafficking",":",""
"2009","South Africa","Number","Total","2,121,887",""
"2009","South Africa","Number","Homicide","16,834",""
"2009","South Africa","Number","Violent crime","676,445",""
"2009","South Africa","Number","Robbery","171,292",""
"2009","South Africa","Number","Domestic burglary","256,577",""
"2009","South Africa","Number","Motor vehicle theft","71,776",""
"2009","South Africa","Number","Drug trafficking","134,840",""
"2009","Canada","Number","Total","216,313",""
"2009","Canada","Number","Homicide","610",""
"2009","Canada","Number","Violent crime","443,284",""
"2009","Canada","Number","Robbery","32,239",""
"2009","Canada","Number","Domestic burglary","207,710",""
"2009","Canada","Number","Motor vehicle theft","108,172",""
"2009","Canada","Number","Drug trafficking",":",""
"2009","United States","Number","Total","10,639,369",""
"2009","United States","Number","Homicide","15,241",""
"2009","United States","Number","Violent crime","1,318,398",""
"2009","United States","Number","Robbery","408,217",""
"2009","United States","Number","Domestic burglary","2,199,125",""
"2009","United States","Number","Motor vehicle theft","794,616",""
"2009","United States","Number","Drug trafficking","30,567",""
"2009","Japan","Number","Total",":",""
"2009","Japan","Number","Homicide",":",""
"2009","Japan","Number","Violent crime",":",""
"2009","Japan","Number","Robbery",":",""
"2009","Japan","Number","Domestic burglary",":",""
"2009","Japan","Number","Motor vehicle theft",":",""
"2009","Japan","Number","Drug trafficking",":",""
"2009","Australia","Number","Total",":",""
"2009","Australia","Number","Homicide","293",""
"2009","Australia","Number","Violent crime",":",""
"2009","Australia","Number","Robbery","15,238",""
"2009","Australia","Number","Domestic burglary",":",""
"2009","Australia","Number","Motor vehicle theft",":",""
"2009","Australia","Number","Drug trafficking",":",""
"2009","New Zealand","Number","Total","451,405",""
"2009","New Zealand","Number","Homicide","65",""
"2009","New Zealand","Number","Violent crime","69,193",""
"2009","New Zealand","Number","Robbery","2,507",""
"2009","New Zealand","Number","Domestic burglary","43,131",""
"2009","New Zealand","Number","Motor vehicle theft","20,240",""
"2009","New Zealand","Number","Drug trafficking",":",""
"2010","Belgium","Number","Total","1,050,235",""
"2010","Belgium","Number","Homicide","184",""
"2010","Belgium","Number","Violent crime","122,520",""
"2010","Belgium","Number","Robbery","23,803",""
"2010","Belgium","Number","Domestic burglary","68,298",""
"2010","Belgium","Number","Motor vehicle theft","19,816",""
"2010","Belgium","Number","Drug trafficking","12,561",""
"2010","Bulgaria","Number","Total","147,025",""
"2010","Bulgaria","Number","Homicide","147",""
"2010","Bulgaria","Number","Violent crime","9,051",""
"2010","Bulgaria","Number","Robbery","3,737",""
"2010","Bulgaria","Number","Domestic burglary","24,005",""
"2010","Bulgaria","Number","Motor vehicle theft","486",""
"2010","Bulgaria","Number","Drug trafficking","3,765",""
"2010","Czech Republic","Number","Total","313,387",""
"2010","Czech Republic","Number","Homicide","103",""
"2010","Czech Republic","Number","Violent crime","18,659",""
"2010","Czech Republic","Number","Robbery","3,874",""
"2010","Czech Republic","Number","Domestic burglary","10,091",""
"2010","Czech Republic","Number","Motor vehicle theft","13,109",""
"2010","Czech Republic","Number","Drug trafficking","3,010",""
"2010","Denmark","Number","Total","471,088",""
"2010","Denmark","Number","Homicide","62",""
"2010","Denmark","Number","Violent crime","26,434",""
"2010","Denmark","Number","Robbery","12,802",""
"2010","Denmark","Number","Domestic burglary","44,788",""
"2010","Denmark","Number","Motor vehicle theft","20,745",""
"2010","Denmark","Number","Drug trafficking","3,297",""
"2010","Germany (until 1990 former territory of the FRG)","Number","Total","5,933,278",""
"2010","Germany (until 1990 former territory of the FRG)","Number","Homicide","690",""
"2010","Germany (until 1990 former territory of the FRG)","Number","Violent crime","201,243",""
"2010","Germany (until 1990 former territory of the FRG)","Number","Robbery","48,166",""
"2010","Germany (until 1990 former territory of the FRG)","Number","Domestic burglary","121,347",""
"2010","Germany (until 1990 former territory of the FRG)","Number","Motor vehicle theft","83,480",""
"2010","Germany (until 1990 former territory of the FRG)","Number","Drug trafficking","49,622",""
"2010","Estonia","Number","Total","48,340",""
"2010","Estonia","Number","Homicide","70",""
"2010","Estonia","Number","Violent crime","5,347",""
"2010","Estonia","Number","Robbery","599",""
"2010","Estonia","Number","Domestic burglary","3,196",""
"2010","Estonia","Number","Motor vehicle theft","870",""
"2010","Estonia","Number","Drug trafficking","901",""
"2010","Ireland","Number","Total",":",""
"2010","Ireland","Number","Homicide","58",""
"2010","Ireland","Number","Violent crime","12,139",""
"2010","Ireland","Number","Robbery",":",""
"2010","Ireland","Number","Domestic burglary","25,420",""
"2010","Ireland","Number","Motor vehicle theft","11,410",""
"2010","Ireland","Number","Drug trafficking","4,726",""
"2010","Greece","Number","Total","333,988",""
"2010","Greece","Number","Homicide","176",""
"2010","Greece","Number","Violent crime","12,287",""
"2010","Greece","Number","Robbery","6,079",""
"2010","Greece","Number","Domestic burglary","80,854",""
"2010","Greece","Number","Motor vehicle theft","27,587",""
"2010","Greece","Number","Drug trafficking","10,010",""
"2010","Spain","Number","Total","2,297,484",""
"2010","Spain","Number","Homicide","401",""
"2010","Spain","Number","Violent crime","106,509",""
"2010","Spain","Number","Robbery","84,411",""
"2010","Spain","Number","Domestic burglary","111,656",""
"2010","Spain","Number","Motor vehicle theft","65,948",""
"2010","Spain","Number","Drug trafficking","14,010",""
"2010","France","Number","Total",":",""
"2010","France","Number","Homicide","675",""
"2010","France","Number","Violent crime","351,071",""
"2010","France","Number","Robbery","121,038",""
"2010","France","Number","Domestic burglary","186,524",""
"2010","France","Number","Motor vehicle theft","195,196",""
"2010","France","Number","Drug trafficking","5,869",""
"2010","France (metropolitan)","Number","Total",":",""
